anio,variable,etiqueta,tipo_pandas,n_obs,n_missing,pct_missing,n_categorias_unicas,tiene_value_labels,value_label_set
2018,P8,"Por favor dígame si usted está totalmente de acuerdo, algo de acuerdo, , algo en",float64,1239,0,0.0,7,False,
2018,P9,En las elecciones presidenciales del pasado 1º de julio de 2018 muchas personas,float64,1239,0,0.0,5,False,
2018,P10,"En las pasadas elecciones a gobernador, ¿por cuál partido político votó usted?",float64,1239,303,24.46,15,False,
2018,P11,"Con lo que recuerda, ¿usted votó en la elección presidencial del 2012?",float64,1239,0,0.0,6,False,
2018,P11_1,"Y en la elección presidencial del 2012, ¿por cuál partido o candidato votó?",float64,1239,491,39.63,8,False,
2018,APOP_1,¿Qué tan de acuerdo está con? Lo que la gente llama compromiso (ponerse de acue,float64,1239,0,0.0,7,False,
2018,APOP_2,¿Qué tan de acuerdo está con? A la mayoría de los políticos no les importa la g,float64,1239,0,0.0,7,False,
2018,APOP_3,¿Qué tan de acuerdo está con? La mayoría de los políticos son confiables,float64,1239,0,0.0,7,False,
2018,APOP_4,¿Qué tan de acuerdo está con? Los políticos son el principal problema en México,float64,1239,0,0.0,7,False,
2018,APOP_5,¿Qué tan de acuerdo está con? Tener un líder fuerte en el gobierno es bueno par,float64,1239,0,0.0,7,False,
2018,APOP_6,"¿Qué tan de acuerdo está con? La gente (el pueblo), y no los políticos, es quie",float64,1239,0,0.0,7,False,
2018,APOP_7,¿Qué tan de acuerdo está con? A la mayoría de los políticos sólo le importa los,float64,1239,0,0.0,7,False,
2018,APOP_8,¿Qué tan de acuerdo está con? Las minorías como los indígenas se deben adaptar,float64,1239,0,0.0,7,False,
2018,APOP_9,¿Qué tan de acuerdo está con? La voluntad de la mayoría debe prevalecer siempre,float64,1239,0,0.0,7,False,
2018,APOP_10,¿Qué tan de acuerdo está con? Los inmigrantes que vienen a México en general so,float64,1239,0,0.0,7,False,
2018,APOP_11,¿Qué tan de acuerdo está con? Los inmigrantes que vienen a México generalmente,float64,1239,0,0.0,7,False,
2018,APOP_12,¿Qué tan de acuerdo está con? La inseguridad en México aumenta por culpa de los,float64,1239,0,0.0,7,False,
2018,P12_1,¿Qué tan importante cree usted que es? Haber nacido en México,float64,1239,0,0.0,6,False,
2018,P12_2,¿Qué tan importante cree usted que es? Que tus abuelos hayan nacido en México,float64,1239,0,0.0,6,False,
2018,P12_3,¿Qué tan importante cree usted que es? Tener antepasados mexicanos,float64,1239,0,0.0,7,False,
2018,P12_4,¿Qué tan importante cree usted que es? Hablar español,float64,1239,0,0.0,6,False,
2018,P12_5,¿Qué tan importante cree usted que es? Seguir las costumbres y tradiciones mexi,float64,1239,0,0.0,7,False,
2018,P13,"¿Qué tan extendida cree usted que está la corrupción en México: muy extendida, a",float64,1239,0,0.0,6,False,
2018,P14,Por favor dígame qué tan de acuerdo está con la siguiente afirmación: El gobier,float64,1239,0,0.0,7,False,
2018,p15,"En general, ¿está usted de acuerdo o en desacuerdo con la manera como está gober",float64,1239,0,0.0,6,False,
2018,P16,¿Usted diría que alguno de los partidos representa razonablemente bien sus punto,float64,1239,0,0.0,2,False,
2018,P16_1,¿Cuál partido representa mejor lo que usted piensa?,float64,1239,645,52.06,12,False,
2018,P17,"Diría usted que, durante los últimos doce meses, ¿la situación económica en Méxi",float64,1239,0,0.0,6,False,
2018,P18,"Usando la escala que aparece en esta tarjeta, donde 1 significa que NO importa q",float64,1239,0,0.0,7,False,
2018,P19,"Usando la escala que aparece en esta tarjeta, donde 1  significa que el voto NO",float64,1239,0,0.0,7,False,
2018,P20_1,¿Cómo calificaría al PAN?,float64,1239,0,0.0,14,False,
2018,P20_2,¿Cómo calificaría al PRI?,float64,1239,0,0.0,14,False,
2018,P20_3,¿Cómo calificaría al PRD?,float64,1239,0,0.0,14,False,
2018,P20_4,¿Cómo calificaría al Partido Verde?,float64,1239,0,0.0,14,False,
2018,P20_5,¿Cómo calificaría al  PT?,float64,1239,0,0.0,14,False,
2018,P20_6,¿Cómo calificaría a Nueva Alianza?,float64,1239,0,0.0,14,False,
2018,P20_7,¿Cómo calificaría a Movimiento Ciudadano?,float64,1239,0,0.0,14,False,
2018,P20_8,¿Cómo calificaría aMORENA?,float64,1239,0,0.0,14,False,
2018,P20_9,¿Cómo calificaría a Encuentro Social?,float64,1239,0,0.0,14,False,
2018,P21_1,¿Cómo calificaría a Ricardo Anaya?,float64,1239,0,0.0,14,False,
2018,P21_2,¿Cómo calificaría aJosé Antonio Mid?,float64,1239,0,0.0,14,False,
2018,P21_3,¿Cómo calificaría a Andrés Manuel López Obrador?,float64,1239,0,0.0,14,False,
2018,P21_4,"¿cómo calificaría Jaime Rodríguez, el Bronco?",float64,1239,0,0.0,14,False,
2018,P22_1,"Usando la escala que aparece en esta tarjeta, donde 0 significa izquierda y 10 d",float64,1239,0,0.0,14,False,
2018,P22_2,"Usando la escala que aparece en esta tarjeta, donde 0 significa izquierda y 10 d",float64,1239,0,0.0,14,False,
2018,P22_3,"Usando la escala que aparece en esta tarjeta, donde 0 significa izquierda y 10 d",float64,1239,0,0.0,14,False,
2018,P22_4,"Usando la escala que aparece en esta tarjeta, donde 0 significa izquierda y 10 d",float64,1239,0,0.0,14,False,
2018,P22_5,"Usando la escala que aparece en esta tarjeta, donde 0 significa izquierda y 10 d",float64,1239,0,0.0,14,False,
2018,P22_6,"Usando la escala que aparece en esta tarjeta, donde 0 significa izquierda y 10 d",float64,1239,0,0.0,14,False,
2018,P22_7,"Usando la escala que aparece en esta tarjeta, donde 0 significa izquierda y 10 d",float64,1239,0,0.0,14,False,
2018,P22_8,"Usando la escala que aparece en esta tarjeta, donde 0 significa izquierda y 10 d",float64,1239,0,0.0,14,False,
2018,P22_9,"Usando la escala que aparece en esta tarjeta, donde 0 significa izquierda y 10 d",float64,1239,0,0.0,14,False,
2018,P23_1,"Y usando la misma escala, ¿en dónde ubicaría usted a Ricardo Anaya ?",float64,1239,0,0.0,14,False,
2018,P23_2,"Y usando la misma escala, ¿en dónde ubicaría usted a José Antonio Mid  ?",float64,1239,0,0.0,14,False,
2018,P23_3,"Y usando la misma escala, ¿en dónde ubicaría usted a Andrés Manuel López Obrador",float64,1239,0,0.0,14,False,
2018,P23_4,"Y usando la misma escala, ¿en dónde ubicaría usted Jaime Rodríguez, el Bronco?",float64,1239,0,0.0,14,False,
2018,P24,"Y usando la escala que aparece en la misma tarjeta, donde 0 significa IZQUIERDA",float64,1239,0,0.0,13,False,
2018,P25_1,"Usando la escala que aparece en esta tarjeta, donde 0 significa liberal y 10 con",float64,1239,0,0.0,14,False,
2018,P25_2,"Usando la escala que aparece en esta tarjeta, donde 0 significa liberal y 10 con",float64,1239,0,0.0,14,False,
2018,P25_3,"Usando la escala que aparece en esta tarjeta, donde 0 significa liberal y 10 con",float64,1239,0,0.0,14,False,
2018,P25_4,"Usando la escala que aparece en esta tarjeta, donde 0 significa liberal y 10 con",float64,1239,0,0.0,14,False,
2018,P25_5,"Usando la escala que aparece en esta tarjeta, donde 0 significa liberal y 10 con",float64,1239,0,0.0,14,False,
2018,P25_6,"Usando la escala que aparece en esta tarjeta, donde 0 significa liberal y 10 con",float64,1239,0,0.0,14,False,
2018,P25_7,"Usando la escala que aparece en esta tarjeta, donde 0 significa liberal y 10 con",float64,1239,0,0.0,14,False,
2018,P25_8,"Usando la escala que aparece en esta tarjeta, donde 0 significa liberal y 10 con",float64,1239,0,0.0,14,False,
2018,P25_9,"Usando la escala que aparece en esta tarjeta, donde 0 significa liberal y 10 con",float64,1239,0,0.0,14,False,
2018,P26_1,"Y usando la misma escala, ¿en dónde ubicaría usted a Ricardo Anaya ?",float64,1239,0,0.0,14,False,
2018,P26_2,"Y usando la misma escala, ¿en dónde ubicaría usted a José Antonio Mid ?",float64,1239,0,0.0,14,False,
2018,P26_3,"Y usando la misma escala, ¿en dónde ubicaría usted a Andrés Manuel López Obrador",float64,1239,0,0.0,14,False,
2018,P26_4,"Y usando la misma escala, ¿en dónde ubicaría usted a Jaime Rodríguez, el Bronco?",float64,1239,0,0.0,14,False,
2018,p27,"Y usando la escala, donde 0 significa liberal y 10 conservador. ¿Dónde se ubicar",float64,1239,0,0.0,13,False,
2018,P27O1,¿Diría usted que durante los últimos doce meses su situación económica personal,float64,1239,0,0.0,7,False,
2018,p28,"En general, ¿está usted muy satisfecho, satisfecho, poco satisfecho o nada satis",float64,1239,0,0.0,6,False,
2018,p29,"Independientemente de por cuál partido votó en la elección pasada, en general, ¿",float64,1239,0,0.0,4,False,
2018,P29A_1,¿ Con cuál partido ? Primera mención,float64,1239,786,63.44,11,False,
2018,P29A_2,¿ Con cuál partido ? Segunda mención,float64,1239,1195,96.45,9,False,
2018,P29A_3,¿ Con cuál partido ? Tercera mención,float64,1239,1230,99.27,5,False,
2018,P29A_4,¿ Con cuál partido ? Otro,float64,1239,1239,100.0,0,False,
2018,P29B,¿Con cuál de estos partidos que mencionó simpatiza usted un poco más?,float64,1239,1195,96.45,7,False,
2018,P29B_1,¿Con cuál de estos partidos que mencionó simpatiza usted un poco más? Otro,float64,1239,1239,100.0,0,False,
2018,P29C,¿Siente usted un poco más de simpatía por algún partido político que por los otr,float64,1239,449,36.24,4,False,
2018,P29D,¿Por cuál partido?,float64,1239,1157,93.38,10,False,
2018,P29D_1,¿Por cuál partido? Otro,float64,1239,1239,100.0,0,False,
2018,P29E,"¿Qué tanto simpatiza usted con ese partido que mencionó, mucho, bastante o poco?",float64,1239,709,57.22,5,False,
2018,P30,"Diría usted que, durante los últimos doce meses, ¿la seguridad pública en el paí",float64,1239,0,0.0,7,False,
2018,P31_1,Dígame si ha sido víctima de algún delito: Yo,float64,1239,0,0.0,6,False,
2018,P31_2,Dígame si ha sido víctima de algún delito: Un familiar,float64,1239,976,78.77,2,False,
2018,P31_3,Dígame si ha sido víctima de algún delito: Un amigo,float64,1239,1167,94.19,1,False,
2018,P32,"Respecto del sexenio anterior, ¿usted cree que la corrupción en México aumentó,",float64,1239,0,0.0,8,False,
2018,P33,"Usando la escala que aparece en la TARJETA 10, donde UNO significa que las elecc",float64,1239,0,0.0,7,False,
2018,P34_1,¿Dígame qué tan probable es que López Obrador pueda Disminuir la corrupción?,float64,1239,0,0.0,5,False,
2018,P34_2,¿Dígame qué tan probable es que López Obrador pueda Aumentar el empleo?,float64,1239,0,0.0,5,False,
2018,P34_3,¿Dígame qué tan probable es que López Obrador pueda Disminuir la inseguridad?,float64,1239,0,0.0,5,False,
2018,P34_4,¿Dígame qué tan probable es que López Obrador pueda Disminuir la pobreza?,float64,1239,0,0.0,5,False,
2018,P34_5,¿Dígame qué tan probable es que López Obrador pueda Tener una mejor relación con,float64,1239,0,0.0,5,False,
2018,P34_6,¿Dígame qué tan probable es que López Obrador pueda Disminuir la violencia relac,float64,1239,0,0.0,5,False,
2018,P35_1,¿Cuáles son más deshonestos? Recuerde usted que le pregunto sobre los simpatizan,float64,1239,0,0.0,5,False,
2018,P35_2,¿Cuáles son más intolerantes? Recuerde usted que le pregunto sobre los simpatiza,float64,1239,0,0.0,5,False,
2018,P35_3,¿Cuáles son más agresivos? Recuerde usted que le pregunto sobre los simpatizante,float64,1239,0,0.0,5,False,
2018,P35_4,¿Cuáles son menos patriotas? Recuerde usted que le pregunto sobre los simpatizan,float64,1239,0,0.0,5,False,
2018,P36_1,"Dígame por favor, ¿usted aceptaría que las siguientes personas vivieran en su ca",float64,1239,0,0.0,5,False,
2018,P36_2,"Dígame por favor, ¿usted aceptaría que las siguientes personas vivieran en su ca",float64,1239,0,0.0,5,False,
2018,P36_3,"Dígame por favor, ¿usted aceptaría que las siguientes personas vivieran en su ca",float64,1239,0,0.0,5,False,
2018,P37_1,"Dígame, ¿qué tan de acuerdo está usted con que Las parejas homosexuales estables",float64,1239,0,0.0,7,False,
2018,P37_2,"Dígame, ¿qué tan de acuerdo está usted con que Se debe permitir a cualquier enfe",float64,1239,0,0.0,7,False,
2018,P37_3,"Dígame, ¿qué tan de acuerdo está usted con que El matrimonio sólo debe ser entre",float64,1239,0,0.0,7,False,
2018,P37_4,"Dígame, ¿qué tan de acuerdo está usted con que Se debe permitir a cualquier muje",float64,1239,0,0.0,7,False,
2018,P38_1,"Dígame, ¿qué tan de acuerdo está usted con que  El gobierno sólo debe gastar el",float64,1239,0,0.0,7,False,
2018,P38_2,"Dígame, ¿qué tan de acuerdo está usted con que Es más importante controlar el au",float64,1239,0,0.0,7,False,
2018,P38_3,"Dígame, ¿qué tan de acuerdo está usted con queLas personas más ricas deben pagar",float64,1239,0,0.0,7,False,
2018,P38_4,"Dígame, ¿qué tan de acuerdo está usted con que Se debe permitir la participación",float64,1239,0,0.0,7,False,
2018,P39_1,¿Qué tan cierto o  falso es que  Existe una mafia del poder integrada por empr,float64,1239,0,0.0,6,False,
2018,P39_2,¿Qué tan cierto o  falso es que El gobierno federal actuó para que Ricardo Anaya,float64,1239,0,0.0,6,False,
2018,P39_3,¿Qué tan cierto o  falso es que López Obrador es un peligro para México?,float64,1239,0,0.0,6,False,
2018,P39_4,"¿Qué tan cierto o  falso es que Ahora que López Obrador tome la presidencia, Méx",float64,1239,0,0.0,6,False,
2018,P39_5,¿Qué tan cierto o  falso es que López Obrador pactó con Enrique Peña Nieto para,float64,1239,0,0.0,6,False,
2018,P40,¿Cuál considera usted que es el principal problema del país?,float64,1239,0,0.0,16,False,
2018,P58O2,"Con lo que usted sabe, ¿cuáles son las cámaras que tiene el Congreso de México?",float64,1239,0,0.0,6,False,
2018,P59O2,"En general, ¿cuántos años dura un diputado en su cargo (puesto)? (P33)",float64,1239,0,0.0,4,False,
2018,P60O2,"¿Por favor, me puede decir el nombre del actual Gobernador de su estado? (P34)",float64,1239,0,0.0,34,False,
2018,CYC1O2,"Durante la campaña electoral para Presidente, ¿recibió usted algún regalo o ayud",float64,1239,0,0.0,4,False,
2018,CYC2O2,"Y dígame ahora, ¿recibió usted algún regalo o ayuda de la campaña del candidato",float64,1239,0,0.0,4,False,
2018,CYC3O2,Y ¿recibió usted algún regalo o ayuda de parte de la campaña del candidato de la,float64,1239,0,0.0,4,False,
2018,CYC4O2,Y ¿recibió usted algún regalo o ayuda de parte de la campaña del candidato indep,float64,1239,0,0.0,4,False,
2018,SITECO,¿Qué piensa usted acerca de la situación económica de México en estos días: dirí,float64,1239,0,0.0,7,False,
2018,S1,¿Cuántos aÃ±os cumplidos tiene usted? (S1),float64,1239,0,0.0,68,False,
2018,S2,Sexo: (S2),float64,1239,0,0.0,2,False,
2018,S3,¿Hasta qué año escolar estudió usted (grado máximo)? (S3),float64,1239,0,0.0,11,False,
2018,S4,¿Me puede decir su estado civil? (S4),float64,1239,0,0.0,6,False,
2018,S4a,"Independientemente del partido por el cual usted vota, su pareja con quien está",float64,1239,325,26.23,12,False,
2018,S5,"¿Pertenece usted a algún sindicato, organización o asociación laboral? (S5)",float64,1239,0,0.0,4,False,
2018,S6,¿Alguien más en su hogar pertenece a algún sindicato o asociación laboral? (S6),float64,1239,0,0.0,4,False,
2018,S7,¿Cuál fue su actividad principal la semana pasada? (S7),float64,1239,0,0.0,9,False,
2018,S7_1,¿Cuál fue su actividad principal la semana pasada? [Other (specify)] (S7_OTHER),float64,1239,1239,100.0,0,False,
2018,S8,¿Cuál es su principal ocupación en el trabajo en el que pasa usted el mayor tiem,float64,1239,716,57.79,49,False,
2018,S9,"¿En qué tipo de institución, organismo o empresa trabaja usted? (S9)",float64,1239,0,0.0,10,False,
2018,S10,"Sumando los ingresos de todas las personas que trabajan en su casa, ¿cuál es el",float64,1239,0,0.0,83,False,
2018,S10_1,"Sumando los ingresos de todas las personas que trabajan en su casa, ¿cuál es el",float64,1239,0,0.0,8,False,
2018,S11_1,¿Su familia es beneficiaria de? LICONSA (S11_1),float64,1239,0,0.0,2,False,
2018,S11_2,¿Su familia es beneficiaria de? PROCAMPO (S11_2),float64,1239,0,0.0,2,False,
2018,S11_3,¿Su familia es beneficiaria de? PROSPERA (S11_3),float64,1239,0,0.0,2,False,
2018,S12_1,¿Con qué tipo de servicio médico cuenta usted: El Seguro Popular,float64,1239,0,0.0,2,False,
2018,S12_2,¿Con qué tipo de servicio médico cuenta usted: El ISSSTE,float64,1239,0,0.0,2,False,
2018,S12_3,¿Con qué tipo de servicio médico cuenta usted: El Seguro Social,float64,1239,0,0.0,2,False,
2018,S12_4,¿Con qué tipo de servicio médico cuenta usted: Privado,float64,1239,0,0.0,2,False,
2018,S12_5,¿Con qué tipo de servicio médico cuenta usted: Otro,float64,1239,0,0.0,2,False,
2018,S15_6,¿Con qué tipo de servicio médico cuenta usted: Ninguno,float64,1239,0,0.0,2,False,
2018,S12_7,¿Con qué tipo de servicio médico cuenta usted: NS,float64,1239,0,0.0,2,False,
2018,S12_8,¿Con qué tipo de servicio médico cuenta usted: NC,float64,1239,0,0.0,2,False,
2018,S13,¿Con qué frecuencia asiste usted a la iglesia o al templo sin contar ocasiones e,float64,1239,0,0.0,8,False,
2018,S14,¿Me podría decir actualmente cuál es su religión? (S14),float64,1239,0,0.0,9,False,
2018,S14_1,¿Me podría decir actualmente cuál es su religión? [Other (specify)] (S14_OTHER),float64,1239,1239,100.0,0,False,
2018,S15,¿Qué idioma habla usualmente en su hogar? (S15),float64,1239,0,0.0,2,False,
2018,S15_1,¿Qué idioma habla usualmente en su hogar? [Other (specify)] (S15_OTHER),float64,1239,1239,100.0,0,False,
2018,S16_1,"¿cómo se considera usted: indígena, mestizo, blanco o de otro grupo? (S16_1)",float64,1239,0,0.0,5,False,
2018,S16_2,"¿cómo se considera usted: indígena, mestizo, blanco o de otro grupo?  [Other (sp",float64,1239,1239,100.0,0,False,
2018,S17,¿Habla Ud. alguna lengua indígena? (S17),float64,1239,0,0.0,3,False,
2018,S18,¿En qué país nació usted? (S18),float64,1239,0,0.0,3,False,
2018,S18_1,¿En qué país nació usted? [Other (specify)] (S18_OTHER),float64,1239,1237,99.84,1,False,
2018,S18A,¿Alguno de sus padres nació fuera de México? (S18A),float64,1239,1237,99.84,2,False,
2018,COLORR,"Use la Paleta de Colores, e indique el número que más se acerca al color de piel",float64,1239,0,0.0,10,False,
2018,COLORI,"Usando la Paleta de Colores, anote el color de piel que más se acerca al suyo [e",float64,1239,0,0.0,9,False,
2018,AMAI,NSE (NSE),float64,1239,0,0.0,8,False,
2018,FECHA,Anote el dia/mes en el que realizó la entrevista,float64,1239,0,0.0,7,False,
2018,PONDFIN,Ponderador,float64,1239,0,0.0,91,False,
2018,CAMARAS,"Con lo que usted sabe, ¿cuáles son las cámaras que tiene el Congreso de México?",float64,1239,0,0.0,6,False,
2018,DIPUTADOS,"En general, ¿cuántos años dura un diputado en su cargo (puesto)? (P33)",float64,1239,0,0.0,4,False,
2018,GOBERNADOR,"¿Por favor, me puede decir el nombre del actual Gobernador de su estado? (P34)",float64,1239,0,0.0,34,False,
2018,PGOB,,float64,1239,0,0.0,2,False,
2018,PCAM,,float64,1239,0,0.0,2,False,
2018,PDIP,,float64,1239,0,0.0,2,False,
2018,IIP4,ÍNDICE DE INFORMACIÓN POLÍTICA,float64,1239,0,0.0,4,False,
2018,NSE,,float64,1239,0,0.0,6,False,
2018,BOLETAPRE,"BOLETAPRE   Boleta A ""PRESIDENTE DE LA REPÚBLICA""  PARTIDO",float64,1239,303,24.46,14,False,
2018,PELEPRE,"PELEPRE  ENCUESTADOR: Registre Boleta A ""PRESIDENTE DE LA REPÚBLICA"" ALIANZA",float64,1239,303,24.46,7,False,
2018,PELEDIP,"PELEDIP  ENCUESTADOR: Registre Boleta B ""DIPUTADO FEDERAL""",float64,1239,303,24.46,12,False,
2018,PELESEN,"PELESEN  ENCUESTADOR: Registre Boleta C  ""SENADOR""",float64,1239,303,24.46,12,False,
2018,PONDERADOR,,float64,1239,0,0.0,316,False,
2018,vote2018a,"RECODE of PELEPRE (PELEPRE  ENCUESTADOR: Registre Boleta A ""PRESIDENTE DE LA REP",float64,1239,303,24.46,5,False,
2018,vote2018b,"RECODE of PELEPRE (PELEPRE  ENCUESTADOR: Registre Boleta A ""PRESIDENTE DE LA REP",float64,1239,347,28.01,4,False,
2018,pid2018a,"RECODE of P5 (Independientemente del partido por el que usted vota, ¿usted norma",float64,1239,0,0.0,7,False,
2018,pid2018b,"RECODE of P5 (Independientemente del partido por el que usted vota, ¿usted norma",float64,1239,37,2.99,6,False,
2018,copartisan,RECODE of pid2018b (RECODE of P5 (Independientemente del partido por el que uste,float64,1239,62,5.0,3,False,
2018,approval2018a,"RECODE of p15 (En general, ¿está usted de acuerdo o en desacuerdo con la manera",float64,1239,0,0.0,5,False,
2018,approval2018b,"RECODE of p15 (En general, ¿está usted de acuerdo o en desacuerdo con la manera",float64,1239,50,4.04,4,False,
2018,ideology2018a,"RECODE of P24 (Y usando la escala que aparece en la misma tarjeta, donde 0 signi",float64,1239,0,0.0,12,False,
2018,ideology2018b,"RECODE of P24 (Y usando la escala que aparece en la misma tarjeta, donde 0 signi",float64,1239,106,8.56,11,False,
2018,ideology2018c,"RECODE of P24 (Y usando la escala que aparece en la misma tarjeta, donde 0 signi",float64,1239,0,0.0,4,False,
2018,satisfaction2018a,"RECODE of p28 (En general, ¿está usted muy satisfecho, satisfecho, poco satisfec",float64,1239,0,0.0,5,False,
2018,satisfaction2018b,"RECODE of p28 (En general, ¿está usted muy satisfecho, satisfecho, poco satisfec",float64,1239,66,5.33,4,False,
2018,pan2018a,RECODE of P20_1 (¿Cómo calificaría al PAN?),float64,1239,0,0.0,12,False,
2018,pan2018b,RECODE of P20_1 (¿Cómo calificaría al PAN?),float64,1239,42,3.39,11,False,
2018,pri2018a,RECODE of P20_2 (¿Cómo calificaría al PRI?),float64,1239,0,0.0,12,False,
2018,pri2018b,RECODE of P20_2 (¿Cómo calificaría al PRI?),float64,1239,48,3.87,11,False,
2018,prd2018a,RECODE of P20_3 (¿Cómo calificaría al PRD?),float64,1239,0,0.0,12,False,
2018,prd2018b,RECODE of P20_3 (¿Cómo calificaría al PRD?),float64,1239,53,4.28,11,False,
2018,morena2018a,RECODE of P20_8 (¿Cómo calificaría aMORENA?),float64,1239,0,0.0,12,False,
2018,morena2018b,RECODE of P20_8 (¿Cómo calificaría aMORENA?),float64,1239,55,4.44,11,False,
2018,amlo2018a,RECODE of P21_3 (¿Cómo calificaría a Andrés Manuel López Obrador?),float64,1239,0,0.0,12,False,
2018,amlo2018b,RECODE of P21_3 (¿Cómo calificaría a Andrés Manuel López Obrador?),float64,1239,36,2.91,11,False,
2018,precinct,,float64,1239,0,0.0,3,False,
2018,precinct2018,RECODE of precinct,float64,1239,0,0.0,3,False,
2018,education2018,RECODE of S3 (¿Hasta qué año escolar estudió usted (grado máximo)? (S3)),float64,1239,2,0.16,4,False,
2018,religion2018a,RECODE of S14 (¿Me podría decir actualmente cuál es su religión? (S14)),float64,1239,0,0.0,4,False,
2018,religion2018b,RECODE of S14 (¿Me podría decir actualmente cuál es su religión? (S14)),float64,1239,85,6.86,3,False,
2018,religion2018c,RECODE of S14 (¿Me podría decir actualmente cuál es su religión? (S14)),float64,1239,85,6.86,4,False,
2018,age2018,,float64,1239,0,0.0,68,False,
2018,age2018b,RECODE of S1 (¿Cuántos aÃ±os cumplidos tiene usted? (S1)),float64,1239,0,0.0,4,False,
2018,female2018,RECODE of S2 (Sexo: (S2)),float64,1239,0,0.0,2,False,
2018,income2018a,RECODE of S10 (Sumando los ingresos de todas las personas que trabajan en su cas,float64,1239,348,28.09,7,False,
2018,income2018c,RECODE of income2018a (RECODE of S10 (Sumando los ingresos de todas las personas,float64,1239,348,28.09,4,False,
2018,voto2018c,,float64,1239,344,27.76,8,False,
2018,isco08_1_ES,ISCO-08 2 díg. Opción A (todos) — etiquetas ES,float64,1239,0,0.0,23,False,
2018,isco08_2_ES,ISCO-08 2 díg. Opción B (solo válidos) — etiquetas ES,float64,1239,974,78.61,21,False,
2018,isco08_1_ENG,ISCO-08 2-digit Option A (all) — EN labels,float64,1239,0,0.0,23,False,
2018,isco08_2_ENG,ISCO-08 2-digit Option B (valid only) — EN labels,float64,1239,974,78.61,21,False,
2021,id,,str,1800,0,0.0,1800,False,
2021,Latitude,,float64,1800,131,7.28,1664,False,
2021,Longitude,,float64,1800,131,7.28,1666,False,
2021,SECC,,float64,1800,0,0.0,176,False,
2021,EDO,,float64,1800,0,0.0,31,False,
2021,mpio,,float64,1800,0,0.0,135,False,
2021,LOCALIDAD,,float64,1800,0,0.0,176,False,
2021,MZ,,float64,1800,0,0.0,107,False,
2021,folio,,float64,1800,0,0.0,10,False,
2021,TIPO,TIPO,str,1800,0,0.0,3,False,
2021,VER,Version,float64,1800,0,0.0,2,False,
2021,P1,"Comparada con la situación que tenía el país hace un año, ¿cómo diría usted que",float64,1800,0,0.0,6,False,
2021,P2,"En general, ¿está usted de acuerdo o en desacuerdo con la manera como está gober",float64,1800,0,0.0,6,False,
2021,P3,"Independientemente del partido por el que usted vota, ¿usted normalmente se cons",float64,1800,0,0.0,12,False,
2021,P3_1,¿Con cuál se identifica?,float64,1800,1676,93.11,9,False,
2021,P4,"Y, ¿hay algún o algunos partidos por los que usted NUNCA votaría?",float64,1800,0,0.0,4,False,
2021,P4_1_O1,¿Por cuáles nunca votaria? (1ra respuesta),float64,1800,730,40.56,15,False,
2021,P4_1_O2,¿Por cuáles nunca votaria? (2da respuesta),float64,1800,1356,75.33,10,False,
2021,P4_1_O3,¿Por cuáles nunca votaria? (3ra respuesta),float64,1800,1645,91.39,9,False,
2021,P5,¿Qué tan interesado diría usted que está en la política?,float64,1800,0,0.0,6,False,
2021,P6_1,"Durante la pasada campaña electoral, en una semana promedio, cuántos días diría",float64,1800,0,0.0,10,False,
2021,P6_2,"Durante la pasada campaña electoral, en una semana promedio, cuántos días diría",float64,1800,0,0.0,10,False,
2021,P6_3,"Durante la pasada campaña electoral, en una semana promedio, cuántos días diría",float64,1800,0,0.0,10,False,
2021,P6_4,"Durante la pasada campaña electoral, en una semana promedio, cuántos días diría",float64,1800,0,0.0,10,False,
2021,P6_5,"Durante la pasada campaña electoral, en una semana promedio, cuántos días diría",float64,1800,0,0.0,10,False,
2021,P8_1,"Está muy de acuerdo, algo de acuerdo, ni de acuerdo ni en desacuerdo, algo en de",float64,1800,0,0.0,7,False,
2021,P8_2,"Está muy de acuerdo, algo de acuerdo, ni de acuerdo ni en desacuerdo, algo en de",float64,1800,0,0.0,7,False,
2021,P8_3,"Está muy de acuerdo, algo de acuerdo, ni de acuerdo ni en desacuerdo, algo en de",float64,1800,0,0.0,7,False,
2021,P8_4,"Está muy de acuerdo, algo de acuerdo, ni de acuerdo ni en desacuerdo, algo en de",float64,1800,0,0.0,7,False,
2021,P9_1,"En vez de dejarle a los políticos electos las decisiones más importantes, el paí",float64,1800,0,0.0,7,False,
2021,P9_2,"En vez de dejarle a los políticos electos las decisiones más importantes, el paí",float64,1800,0,0.0,7,False,
2021,P9_3,"En vez de dejarle a los políticos electos las decisiones más importantes, el paí",float64,1800,0,0.0,7,False,
2021,P10,"En una escala de 0 a 10, en donde CERO significa que México NO es nada democráti",float64,1800,0,0.0,13,False,
2021,P11_1,"Para cada una de las siguientes instituciones, por favor dígame si confía comple",float64,1800,0,0.0,6,False,
2021,P11_2,"Para cada una de las siguientes instituciones, por favor dígame si confía comple",float64,1800,0,0.0,6,False,
2021,P11_3,"Para cada una de las siguientes instituciones, por favor dígame si confía comple",float64,1800,0,0.0,6,False,
2021,P11_4,"Para cada una de las siguientes instituciones, por favor dígame si confía comple",float64,1800,0,0.0,6,False,
2021,P11_5,"Para cada una de las siguientes instituciones, por favor dígame si confía comple",float64,1800,0,0.0,6,False,
2021,P11_6,"Para cada una de las siguientes instituciones, por favor dígame si confía comple",float64,1800,0,0.0,6,False,
